,brand,state,year,quarter,count,percentage
404,Motorola,Arunachal Pradesh,2018,3,722,0.015722311746004
405,Lenovo,Arunachal Pradesh,2018,3,629,0.0136971386263664
406,Others,Arunachal Pradesh,2018,3,4203,0.0915247593745917
407,Xiaomi,Arunachal Pradesh,2018,4,15097,0.2440826489038349
408,Samsung,Arunachal Pradesh,2018,4,12580,0.2033887343982409
409,Vivo,Arunachal Pradesh,2018,4,11624,0.1879324839940503
410,Oppo,Arunachal Pradesh,2018,4,8328,0.1346439888766733
411,Realme,Arunachal Pradesh,2018,4,3613,0.0584136325421975
412,Apple,Arunachal Pradesh,2018,4,1517,0.0245262885597878
413,Gionee,Arunachal Pradesh,2018,4,1188,0.0192071396236176
414,Motorola,Arunachal Pradesh,2018,4,944,0.0152622388928409
415,OnePlus,Arunachal Pradesh,2018,4,896,0.0144861928474422
416,Lenovo,Arunachal Pradesh,2018,4,831,0.0134352971609648
417,Others,Arunachal Pradesh,2018,4,5234,0.0846213542003492
418,Xiaomi,Arunachal Pradesh,2019,1,18809,0.2444092155359486
419,Samsung,Arunachal Pradesh,2019,1,15537,0.2018919656431513
420,Vivo,Arunachal Pradesh,2019,1,14892,0.193510661798147
421,Oppo,Arunachal Pradesh,2019,1,10738,0.1395324661824135
422,Realme,Arunachal Pradesh,2019,1,4413,0.0573437114232623
423,Apple,Arunachal Pradesh,2019,1,1870,0.024299284015749
424,Gionee,Arunachal Pradesh,2019,1,1310,0.0170224930805514
425,Motorola,Arunachal Pradesh,2019,1,1137,0.0147744844523565
426,OnePlus,Arunachal Pradesh,2019,1,1114,0.0144756162532323
427,Huawei,Arunachal Pradesh,2019,1,972,0.0126304299803786
428,Others,Arunachal Pradesh,2019,1,6165,0.080109671634809
429,Xiaomi,Arunachal Pradesh,2019,2,23326,0.2432705845544141
430,Samsung,Arunachal Pradesh,2019,2,19719,0.2056526046826928
431,Vivo,Arunachal Pradesh,2019,2,18958,0.1977160139750743
432,Oppo,Arunachal Pradesh,2019,2,13678,0.1426500495385096
433,Realme,Arunachal Pradesh,2019,2,5425,0.0565781926265839
434,Apple,Arunachal Pradesh,2019,2,2169,0.0226208478907024
435,Gionee,Arunachal Pradesh,2019,2,1608,0.0167700891693174
436,Motorola,Arunachal Pradesh,2019,2,1404,0.0146425405433592
437,OnePlus,Arunachal Pradesh,2019,2,1251,0.0130468790738905
438,Huawei,Arunachal Pradesh,2019,2,1175,0.0122542629191218
439,Others,Arunachal Pradesh,2019,2,7172,0.0747979350263336
440,Xiaomi,Arunachal Pradesh,2019,3,27394,0.2442643269222195
441,Vivo,Arunachal Pradesh,2019,3,22731,0.2026857127571356
442,Samsung,Arunachal Pradesh,2019,3,22720,0.2025876289579042
443,Oppo,Arunachal Pradesh,2019,3,16262,0.1450035221000633
444,Realme,Arunachal Pradesh,2019,3,6477,0.0577535243292405
445,Apple,Arunachal Pradesh,2019,3,2509,0.0223720229337756
446,Gionee,Arunachal Pradesh,2019,3,1800,0.0160500762378621
447,Motorola,Arunachal Pradesh,2019,3,1561,0.0139189827818348
448,OnePlus,Arunachal Pradesh,2019,3,1390,0.0123942255392379
449,Huawei,Arunachal Pradesh,2019,3,1377,0.0122783083219645
450,Others,Arunachal Pradesh,2019,3,7928,0.0706916691187616
451,Xiaomi,Arunachal Pradesh,2019,4,31369,0.242566945816998
452,Vivo,Arunachal Pradesh,2019,4,26787,0.2071357320156819
453,Samsung,Arunachal Pradesh,2019,4,26087,0.201722844704263
454,Oppo,Arunachal Pradesh,2019,4,19208,0.1485296278253338
455,Realme,Arunachal Pradesh,2019,4,7743,0.0598742663604519
456,Apple,Arunachal Pradesh,2019,4,2811,0.0217366089034263
457,Gionee,Arunachal Pradesh,2019,4,1983,0.0153339364836337
458,Motorola,Arunachal Pradesh,2019,4,1637,0.0126584236125609
459,Huawei,Arunachal Pradesh,2019,4,1581,0.0122253926276474
460,OnePlus,Arunachal Pradesh,2019,4,1535,0.0118696886043256
461,Others,Arunachal Pradesh,2019,4,8580,0.066346533045677
462,Xiaomi,Arunachal Pradesh,2020,1,35625,0.238988099231213
463,Vivo,Arunachal Pradesh,2020,1,31742,0.2129392349697449
464,Samsung,Arunachal Pradesh,2020,1,29807,0.1999584076851864
465,Oppo,Arunachal Pradesh,2020,1,22566,0.1513826090456576
466,Realme,Arunachal Pradesh,2020,1,9351,0.0627306025518897
467,Apple,Arunachal Pradesh,2020,1,3135,0.0210309527323467
468,Gionee,Arunachal Pradesh,2020,1,2068,0.0138730495216883
469,Huawei,Arunachal Pradesh,2020,1,1768,0.0118605181597413
470,Motorola,Arunachal Pradesh,2020,1,1742,0.0116860987750392
471,OnePlus,Arunachal Pradesh,2020,1,1696,0.011377510632874
472,Others,Arunachal Pradesh,2020,1,9566,0.0641729166946184
473,Xiaomi,Arunachal Pradesh,2020,2,41662,0.234670541980691
474,Vivo,Arunachal Pradesh,2020,2,39089,0.2201775434564646
475,Samsung,Arunachal Pradesh,2020,2,34984,0.1970552119593993
476,Oppo,Arunachal Pradesh,2020,2,27629,0.1556265278763504
477,Realme,Arunachal Pradesh,2020,2,11596,0.0653170660267892
478,Apple,Arunachal Pradesh,2020,2,3398,0.0191399957191298
479,Gionee,Arunachal Pradesh,2020,2,2355,0.0132650647199972
480,Huawei,Arunachal Pradesh,2020,2,2019,0.0113724694988002
481,Motorola,Arunachal Pradesh,2020,2,1873,0.0105500918133991
482,OnePlus,Arunachal Pradesh,2020,2,1809,0.010189597485552
483,Others,Arunachal Pradesh,2020,2,11120,0.0626358894634267
484,Xiaomi,Arunachal Pradesh,2020,3,47870,0.2323267619851877
485,Vivo,Arunachal Pradesh,2020,3,46799,0.2271288935480426
486,Samsung,Arunachal Pradesh,2020,3,40403,0.1960872814808343
487,Oppo,Arunachal Pradesh,2020,3,32287,0.1566980188889859
488,Realme,Arunachal Pradesh,2020,3,13982,0.0678586335090222
489,Apple,Arunachal Pradesh,2020,3,3738,0.018141580035526
490,Gionee,Arunachal Pradesh,2020,3,2514,0.012201158964503
491,Huawei,Arunachal Pradesh,2020,3,2276,0.0110460770895819
492,Motorola,Arunachal Pradesh,2020,3,1997,0.0096920105219222
493,OnePlus,Arunachal Pradesh,2020,3,1965,0.0095367053958824
494,Others,Arunachal Pradesh,2020,3,12215,0.0592828785805111
495,Vivo,Arunachal Pradesh,2020,4,53198,0.2300036317728239
496,Xiaomi,Arunachal Pradesh,2020,4,53097,0.2295669543261332
497,Samsung,Arunachal Pradesh,2020,4,45317,0.195929820313716
498,Oppo,Arunachal Pradesh,2020,4,36466,0.1576621759507462
499,Realme,Arunachal Pradesh,2020,4,16419,0.0709881880912439
500,Apple,Arunachal Pradesh,2020,4,4188,0.0181069816509001
501,Gionee,Arunachal Pradesh,2020,4,2611,0.0112887605278176
502,Huawei,Arunachal Pradesh,2020,4,2424,0.0104802587205783
503,Motorola,Arunachal Pradesh,2020,4,2149,0.0092912854746381
504,OnePlus,Arunachal Pradesh,2020,4,2141,0.0092566971620289
505,Others,Arunachal Pradesh,2020,4,13282,0.0574252460093734
506,Vivo,Arunachal Pradesh,2021,1,58748,0.2338321923260627
507,Xiaomi,Arunachal Pradesh,2021,1,57405,0.2284867059385448
508,Samsung,Arunachal Pradesh,2021,1,48405,0.1926643846521254
509,Oppo,Arunachal Pradesh,2021,1,39602,0.1576261741760866
510,Realme,Arunachal Pradesh,2021,1,18658,0.074263652284668
511,Apple,Arunachal Pradesh,2021,1,4560,0.0181499761184524
512,Gionee,Arunachal Pradesh,2021,1,2611,0.0103924534309823
513,Huawei,Arunachal Pradesh,2021,1,2526,0.0100541315077217
514,OnePlus,Arunachal Pradesh,2021,1,2342,0.0093217640503104
515,Motorola,Arunachal Pradesh,2021,1,2224,0.0088520936156662
516,Others,Arunachal Pradesh,2021,1,14159,0.056356471899379
517,Vivo,Arunachal Pradesh,2021,2,63439,0.2344625460136304
518,Xiaomi,Arunachal Pradesh,2021,2,61629,0.2277730142069393
519,Samsung,Arunachal Pradesh,2021,2,51110,0.1888961163756781
520,Oppo,Arunachal Pradesh,2021,2,42407,0.1567309255946661
521,Realme,Arunachal Pradesh,2021,2,22481,0.0830869417382434
522,Apple,Arunachal Pradesh,2021,2,5062,0.0187085138151767
523,OnePlus,Arunachal Pradesh,2021,2,2622,0.009690581434886
524,Gionee,Arunachal Pradesh,2021,2,2510,0.009276643555135
525,Huawei,Arunachal Pradesh,2021,2,2408,0.0088996644146474
526,Motorola,Arunachal Pradesh,2021,2,2229,0.008238102981831
527,Others,Arunachal Pradesh,2021,2,14675,0.054236949869166
528,Vivo,Arunachal Pradesh,2021,3,69301,0.2364632702432499
529,Xiaomi,Arunachal Pradesh,2021,3,66832,0.228038748025236
530,Samsung,Arunachal Pradesh,2021,3,52621,0.1795491225735567
531,Oppo,Arunachal Pradesh,2021,3,46021,0.1570291360855486
532,Realme,Arunachal Pradesh,2021,3,26567,0.0906497698525623
533,Apple,Arunachal Pradesh,2021,3,5574,0.0190191522248723
534,OnePlus,Arunachal Pradesh,2021,3,3208,0.0109460782808378
535,Gionee,Arunachal Pradesh,2021,3,2629,0.0089704612843898
536,Huawei,Arunachal Pradesh,2021,3,2593,0.0088476249944553
537,Motorola,Arunachal Pradesh,2021,3,2253,0.0076875044784064
538,Others,Arunachal Pradesh,2021,3,15474,0.0527991319568844
539,Vivo,Arunachal Pradesh,2021,4,74157,0.2354609073359073
540,Xiaomi,Arunachal Pradesh,2021,4,72002,0.2286184210526315
541,Samsung,Arunachal Pradesh,2021,4,54367,0.172624339565129
542,Oppo,Arunachal Pradesh,2021,4,48973,0.1554974852672221
543,Realme,Arunachal Pradesh,2021,4,31777,0.1008973023775655
544,Apple,Arunachal Pradesh,2021,4,6342,0.0201369132290184
545,OnePlus,Arunachal Pradesh,2021,4,3900,0.0123831538305222
546,Gionee,Arunachal Pradesh,2021,4,2500,0.0079379191221296
547,Huawei,Arunachal Pradesh,2021,4,2496,0.0079252184515342
548,Motorola,Arunachal Pradesh,2021,4,2316,0.0073536882747409
549,Others,Arunachal Pradesh,2021,4,16114,0.0511646514935988
550,Vivo,Arunachal Pradesh,2022,1,78763,0.2348757525966261
551,Xiaomi,Arunachal Pradesh,2022,1,75927,0.2264186390488431
552,Samsung,Arunachal Pradesh,2022,1,56027,0.167075705480126
553,Oppo,Arunachal Pradesh,2022,1,52153,0.1555232168044874
554,Realme,Arunachal Pradesh,2022,1,36430,0.1086363351712744
555,Apple,Arunachal Pradesh,2022,1,7110,0.0212024250087225
556,OnePlus,Arunachal Pradesh,2022,1,4423,0.013189637948464
557,Huawei,Arunachal Pradesh,2022,1,2515,0.007499873262579
558,Gionee,Arunachal Pradesh,2022,1,2482,0.0074014653827917
559,Infinix,Arunachal Pradesh,2022,1,2358,0.0070316903193484
560,Others,Arunachal Pradesh,2022,1,17151,0.0511452589767369
561,Xiaomi,Assam,2018,1,101793,0.264234743807059
562,Samsung,Assam,2018,1,61603,0.159909354501255
563,Vivo,Assam,2018,1,50781,0.1318175564652408
564,Oppo,Assam,2018,1,40778,0.1058517224461824
565,Realme,Assam,2018,1,26387,0.0684954975768163
566,Lenovo,Assam,2018,1,9294,0.0241254085147584
567,Gionee,Assam,2018,1,9094,0.0236062475826569
568,Motorola,Assam,2018,1,8922,0.0231597691810495
569,Apple,Assam,2018,1,8319,0.0215944989707634
570,Asus,Assam,2018,1,7905,0.0205198358413132
571,Others,Assam,2018,1,60361,0.1566853651129045
572,Xiaomi,Assam,2018,2,152839,0.2676474399610539
573,Samsung,Assam,2018,2,89734,0.1571397050325192
574,Vivo,Assam,2018,2,80455,0.1408905762407932
575,Oppo,Assam,2018,2,62688,0.1097774960335944
576,Realme,Assam,2018,2,38933,0.0681783954357442
577,Lenovo,Assam,2018,2,13092,0.0229263491907832
578,Motorola,Assam,2018,2,12862,0.0225235795364996
579,Gionee,Assam,2018,2,12545,0.0219684578825523
580,Asus,Assam,2018,2,11093,0.0194257555433362
581,Apple,Assam,2018,2,11044,0.0193399480952497
582,Others,Assam,2018,2,85761,0.1501822970478735
583,Xiaomi,Assam,2018,3,210185,0.2678191441917834
584,Samsung,Assam,2018,3,125434,0.159828848550335
585,Vivo,Assam,2018,3,119540,0.1523186740094954
586,Oppo,Assam,2018,3,88721,0.1130488964095402
587,Realme,Assam,2018,3,53089,0.0676463617574878
588,Motorola,Assam,2018,3,17022,0.0216895471724078
589,Gionee,Assam,2018,3,17020,0.0216869987589226
590,Lenovo,Assam,2018,3,15831,0.0201719669419802
591,Asus,Assam,2018,3,14498,0.0184734493541046
592,Apple,Assam,2018,3,13471,0.0171648390294622
593,Others,Assam,2018,3,109991,0.1401512738244805
594,Xiaomi,Assam,2018,4,277115,0.2666564667188211
595,Vivo,Assam,2018,4,169404,0.1630105627195755
596,Samsung,Assam,2018,4,167786,0.1614536272842831
597,Oppo,Assam,2018,4,122447,0.117825756023021
598,Realme,Assam,2018,4,70255,0.0676035222536881
599,Motorola,Assam,2018,4,21507,0.020695309274928
600,Lenovo,Assam,2018,4,20275,0.0195098059026905
601,Gionee,Assam,2018,4,20028,0.0192721278727046
602,Asus,Assam,2018,4,19175,0.0184513207489071
603,Huawei,Assam,2018,4,17882,0.0172071195635961
604,Others,Assam,2018,4,133347,0.1283143816377844
605,Xiaomi,Assam,2019,1,334681,0.2658128720459699
606,Vivo,Assam,2019,1,212982,0.1691561729351076
607,Samsung,Assam,2019,1,202440,0.1607834260594002
608,Oppo,Assam,2019,1,153803,0.1221545805088615
609,Realme,Assam,2019,1,84813,0.067360821548982
610,Motorola,Assam,2019,1,24528,0.0194808134478609
611,Gionee,Assam,2019,1,23250,0.0184657906336744
612,Lenovo,Assam,2019,1,22797,0.0181060055516506
613,Asus,Assam,2019,1,22514,0.0178812391538299
614,Huawei,Assam,2019,1,22249,0.0176707688519837
615,Others,Assam,2019,1,155028,0.1231275092626788
616,Xiaomi,Assam,2019,2,397560,0.265017385183131
617,Vivo,Assam,2019,2,260776,0.1738358326756116
618,Samsung,Assam,2019,2,242964,0.1619621792273726
619,Oppo,Assam,2019,2,188693,0.1257845997141577
620,Realme,Assam,2019,2,100087,0.0667189733142771
621,Motorola,Assam,2019,2,28185,0.0187883967234795
622,Gionee,Assam,2019,2,27145,0.0180951225495424
623,Huawei,Assam,2019,2,26683,0.0177871488299665
624,Asus,Assam,2019,2,26345,0.0175618347234369
625,Lenovo,Assam,2019,2,26095,0.0173951822777789
626,Others,Assam,2019,2,175595,0.1170533447812453
627,Xiaomi,Assam,2019,3,463729,0.2678156744091762
628,Vivo,Assam,2019,3,309395,0.178683736802803
629,Samsung,Assam,2019,3,272124,0.1571587556157209
630,Oppo,Assam,2019,3,222464,0.1284788016099122
631,Realme,Assam,2019,3,119091,0.0687781796718842
632,Huawei,Assam,2019,3,31407,0.0181383672062109
633,Gionee,Assam,2019,3,30833,0.0178068671337314
634,Motorola,Assam,2019,3,30628,0.0176884742507029
635,Asus,Assam,2019,3,30395,0.0175539106324316
636,Lenovo,Assam,2019,3,25713,0.0148499326893145
637,Others,Assam,2019,3,195744,0.1130472999781117
638,Xiaomi,Assam,2019,4,517791,0.2667348368551736
639,Vivo,Assam,2019,4,355815,0.1832945261227475
640,Samsung,Assam,2019,4,302655,0.1559096856615942
641,Oppo,Assam,2019,4,254644,0.1311773008726471
642,Realme,Assam,2019,4,140535,0.0723951947744202
643,Huawei,Assam,2019,4,35293,0.0181808347327969
644,Gionee,Assam,2019,4,33438,0.0172252501004522
645,Motorola,Assam,2019,4,32828,0.0169110147227001
646,Asus,Assam,2019,4,28977,0.0149272107231534
647,Lenovo,Assam,2019,4,26680,0.0137439342269294
648,Others,Assam,2019,4,212564,0.109500211207385
649,Xiaomi,Assam,2020,1,576697,0.2638212977678232
650,Vivo,Assam,2020,1,410865,0.1879582129044831
651,Samsung,Assam,2020,1,337886,0.15457254505846
652,Oppo,Assam,2020,1,292242,0.1336918064464774
653,Realme,Assam,2020,1,167659,0.0766988816700199
654,Huawei,Assam,2020,1,39212,0.0179382946817338
655,Motorola,Assam,2020,1,34939,0.0159835274376491
656,Gionee,Assam,2020,1,33136,0.0151587098993658
657,Asus,Assam,2020,1,32099,0.0146843140107358
658,Lenovo,Assam,2020,1,28782,0.0131668876244431
659,Others,Assam,2020,1,232421,0.1063255224988082
660,Xiaomi,Assam,2020,2,663323,0.2600366226126404
661,Vivo,Assam,2020,2,494955,0.1940328113833523
662,Samsung,Assam,2020,2,388754,0.1523997768615808
663,Oppo,Assam,2020,2,346884,0.135985852741972
664,Realme,Assam,2020,2,204222,0.0800593363160913
665,Huawei,Assam,2020,2,44120,0.0172959716302158
666,Motorola,Assam,2020,2,38074,0.0149258119639356
667,Gionee,Assam,2020,2,37873,0.0148470157196547
668,Asus,Assam,2020,2,36040,0.0141284410143467
669,Lenovo,Assam,2020,2,31346,0.0122882938966624
670,Others,Assam,2020,2,265292,0.1040000658595474
671,Xiaomi,Assam,2020,3,729048,0.2576131329524868
672,Vivo,Assam,2020,3,564343,0.1994137125262057
673,Samsung,Assam,2020,3,427293,0.1509863389223575
674,Oppo,Assam,2020,3,388827,0.1373941656057167
675,Realme,Assam,2020,3,236986,0.0837403105500296
676,Huawei,Assam,2020,3,47619,0.0168264363636749
677,Motorola,Assam,2020,3,40261,0.0142264464696426
678,Gionee,Assam,2020,3,39463,0.0139444687670825
679,Asus,Assam,2020,3,38775,0.0137013601713915
680,Lenovo,Assam,2020,3,33169,0.0117204491431305
681,Others,Assam,2020,3,284227,0.1004331785282813
682,Xiaomi,Assam,2020,4,792324,0.2550820902898215
683,Vivo,Assam,2020,4,627536,0.2020299708353065
684,Samsung,Assam,2020,4,465965,0.150013537646085
685,Oppo,Assam,2020,4,431650,0.1389661101690741
686,Realme,Assam,2020,4,271012,0.0872500485327026
687,Huawei,Assam,2020,4,50719,0.0163285581875715
688,Motorola,Assam,2020,4,42173,0.0135772449071246
689,Gionee,Assam,2020,4,41431,0.0133383642080734
690,Asus,Assam,2020,4,40998,0.0131989634766864
691,Lenovo,Assam,2020,4,34802,0.0112042130571159
692,Others,Assam,2020,4,307543,0.0990108986904379
693,Xiaomi,Assam,2021,1,852998,0.2539857696173947
694,Vivo,Assam,2021,1,692740,0.2062678951706264
695,Samsung,Assam,2021,1,495482,0.1475330271601644
696,Oppo,Assam,2021,1,467440,0.1391833370652158
697,Realme,Assam,2021,1,303919,0.0904938828887629
698,Huawei,Assam,2021,1,53218,0.0158460098235851
699,Asus,Assam,2021,1,46880,0.0139588286017827
700,Motorola,Assam,2021,1,43119,0.0128389660938624
701,Gionee,Assam,2021,1,41879,0.0124697479311872
702,Apple,Assam,2021,1,37442,0.0111486019732924
703,Others,Assam,2021,1,323331,0.0962739336741256
704,Xiaomi,Assam,2021,2,909274,0.251385104350057
705,Vivo,Assam,2021,2,753920,0.2084347049091858
706,Samsung,Assam,2021,2,522765,0.1445277595923314
707,Oppo,Assam,2021,2,503448,0.1391872285084886
708,Realme,Assam,2021,2,358841,0.0992080299558536
709,Huawei,Assam,2021,2,51958,0.0143647209222085
710,Asus,Assam,2021,2,45364,0.0125416913644687
711,Motorola,Assam,2021,2,42821,0.0118386334079428
712,Apple,Assam,2021,2,41622,0.0115071483549052
713,Gionee,Assam,2021,2,41574,0.0114938778940663
714,Others,Assam,2021,2,345469,0.0955111007404917
715,Xiaomi,Assam,2021,3,977013,0.2493346910026336
716,Vivo,Assam,2021,3,827232,0.2111104305751209
717,Oppo,Assam,2021,3,549403,0.1402081929727853
718,Samsung,Assam,2021,3,540646,0.1379733978481452
719,Realme,Assam,2021,3,422801,0.107899236438619
720,Huawei,Assam,2021,3,56098,0.0143162654907004
721,Apple,Assam,2021,3,45531,0.0116195565627488
722,Gionee,Assam,2021,3,44481,0.0113515955166288
723,Asus,Assam,2021,3,43763,0.0111683612012821
724,Motorola,Assam,2021,3,42384,0.0108164390273779
725,Others,Assam,2021,3,369128,0.0942018333639574
726,Xiaomi,Assam,2021,4,1040847,0.2472560873491035
727,Vivo,Assam,2021,4,889004,0.2111853621883931
728,Oppo,Assam,2021,4,590804,0.1403471263597817
729,Samsung,Assam,2021,4,559238,0.132848535641586
730,Realme,Assam,2021,4,501363,0.1191001691138165
731,Huawei,Assam,2021,4,54361,0.0129136060961741
732,Apple,Assam,2021,4,53459,0.0126993334981949
733,Tecno,Assam,2021,4,46362,0.0110134214939171
734,OnePlus,Assam,2021,4,45171,0.0107304961455875
735,Motorola,Assam,2021,4,43263,0.0102772454616137
736,Others,Assam,2021,4,385719,0.0916286166518315
737,Xiaomi,Assam,2022,1,1094829,0.2436966746791215
738,Vivo,Assam,2022,1,949299,0.2113033264338224
739,Oppo,Assam,2022,1,636621,0.1417047052378929
740,Samsung,Assam,2022,1,577746,0.1285997895645473
741,Realme,Assam,2022,1,573316,0.1276137211750284
742,Apple,Assam,2022,1,59621,0.0132709669190749
743,Tecno,Assam,2022,1,55957,0.0124554015513103
744,Huawei,Assam,2022,1,54586,0.0121502323048024
745,OnePlus,Assam,2022,1,52178,0.0116142384714025
746,Infinix,Assam,2022,1,47589,0.0105927784624856
747,Others,Assam,2022,1,390847,0.0869981652005113
748,Xiaomi,Bihar,2018,1,596264,0.2794370991899912
749,Samsung,Bihar,2018,1,450851,0.2112897904399841
750,Vivo,Bihar,2018,1,233197,0.1092869823095279
751,Oppo,Bihar,2018,1,220040,0.1031209989296111
752,Realme,Bihar,2018,1,155139,0.0727053656287081
753,Motorola,Bihar,2018,1,57712,0.027046532858688
754,Lenovo,Bihar,2018,1,51012,0.0239066006062412
755,Micromax,Bihar,2018,1,37949,0.0177846700071796
756,Apple,Bihar,2018,1,31149,0.0145978730942485
757,Huawei,Bihar,2018,1,30652,0.0143649557316417
758,Others,Bihar,2018,1,269839,0.126459131204178
759,Xiaomi,Bihar,2018,2,856356,0.2848943667594628
760,Samsung,Bihar,2018,2,632694,0.2104860087189341
761,Vivo,Bihar,2018,2,340287,0.1132074153523503
762,Oppo,Bihar,2018,2,315880,0.105087641789138
763,Realme,Bihar,2018,2,215953,0.0718437112425279
764,Motorola,Bihar,2018,2,77813,0.0258869971841781
765,Lenovo,Bihar,2018,2,68280,0.022715538120053
766,Micromax,Bihar,2018,2,51961,0.0172864978947872
767,Huawei,Bihar,2018,2,43343,0.0144194430102146
768,Apple,Bihar,2018,2,39300,0.0130744090234048
769,Others,Bihar,2018,2,364005,0.1210979709049487
770,Xiaomi,Bihar,2018,3,1098938,0.2903759642862333
771,Samsung,Bihar,2018,3,799534,0.2112634709416084
772,Vivo,Bihar,2018,3,448602,0.1185355664566452
773,Oppo,Bihar,2018,3,407853,0.1077683255670775
774,Realme,Bihar,2018,3,274517,0.0725365203386941
775,Motorola,Bihar,2018,3,93118,0.0246048721969806
776,Lenovo,Bihar,2018,3,75263,0.0198869874370299
777,Huawei,Bihar,2018,3,57713,0.0152496938197162
778,Micromax,Bihar,2018,3,54364,0.0143647766502357
779,Apple,Bihar,2018,3,45016,0.011894724186723
780,Others,Bihar,2018,3,429617,0.1135190981190555
781,Xiaomi,Bihar,2018,4,1399341,0.2929535565085682
782,Samsung,Bihar,2018,4,1008369,0.2111031441392687
783,Vivo,Bihar,2018,4,590399,0.1236006711795782
784,Oppo,Bihar,2018,4,528034,0.1105444907691872
785,Realme,Bihar,2018,4,346806,0.0726042123531794
786,Motorola,Bihar,2018,4,111948,0.0234364352534665
787,Lenovo,Bihar,2018,4,92104,0.0192820723245193
788,Huawei,Bihar,2018,4,75369,0.0157785819185561
789,Micromax,Bihar,2018,4,61472,0.0128692298915666
790,Apple,Bihar,2018,4,52872,0.0110688105613435
791,Others,Bihar,2018,4,509951,0.1067587951007659
792,Xiaomi,Bihar,2019,1,1691958,0.2945036628496861
793,Samsung,Bihar,2019,1,1207394,0.2101600367755783
794,Vivo,Bihar,2019,1,731163,0.1272668598394079
795,Oppo,Bihar,2019,1,649669,0.1130819441971329
796,Realme,Bihar,2019,1,416110,0.0724284640330214
797,Motorola,Bihar,2019,1,126430,0.0220065144017084
